datetime,power,capacity,spot_price_prediction
2021-01-01 00:00:00,0.0,0.0,45.49483719418458
2021-01-01 00:30:00,0.0,0.0,33.14696379409621
2021-01-01 01:00:00,0.0,0.0,20.684115278533294
2021-01-01 01:30:00,-300.0,0.0,14.80335827843534
2021-01-01 02:00:00,0.0,135.0,18.972081764973552
2021-01-01 02:30:00,0.0,135.0,18.23448287464484
2021-01-01 03:00:00,-300.0,135.0,15.1765201304393
2021-01-01 03:30:00,-300.0,270.0,16.49969479325968
2021-01-01 04:00:00,0.0,405.0,17.372018232211417
2021-01-01 04:30:00,0.0,405.0,18.73703493053104
2021-01-01 05:00:00,0.0,405.0,17.997842794547537
2021-01-01 05:30:00,-300.0,405.0,11.685863117752705
2021-01-01 06:00:00,-88.8888888888889,540.0,16.530221737134482
2021-01-01 06:30:00,300.0,580.0,26.334329164662705
2021-01-01 07:00:00,300.0,430.0,22.35080823048139
2021-01-01 07:30:00,0.0,280.0,21.42572648828504
2021-01-01 08:00:00,0.0,280.0,18.868168379405475
2021-01-01 08:30:00,0.0,280.0,19.77901383594852
2021-01-01 09:00:00,300.0,280.0,22.74886496686481
2021-01-01 09:30:00,180.0,130.0,22.16599987443881
2021-01-01 10:00:00,0.0,40.0,19.06359743024882
2021-01-01 10:30:00,-300.0,40.0,16.574973825778983
2021-01-01 11:00:00,0.0,175.0,18.812557488335315
2021-01-01 11:30:00,0.0,175.0,21.4363728461626
2021-01-01 12:00:00,0.0,175.0,19.451751604822903
2021-01-01 12:30:00,0.0,175.0,17.845754645103824
2021-01-01 13:00:00,-300.0,175.0,12.320046082162534
2021-01-01 13:30:00,-300.0,310.0,14.192669855437911
2021-01-01 14:00:00,-300.0,445.0,14.96945569704529
2021-01-01 14:30:00,0.0,580.0,20.957203196868605
2021-01-01 15:00:00,0.0,580.0,22.23506425337192
2021-01-01 15:30:00,0.0,580.0,29.22200447136313
2021-01-01 16:00:00,0.0,580.0,28.519808886140595
2021-01-01 16:30:00,0.0,580.0,33.53686170512469
2021-01-01 17:00:00,0.0,580.0,44.790716819996206
2021-01-01 17:30:00,300.0,580.0,48.28241491480932
2021-01-01 18:00:00,0.0,430.0,47.90870598941328
2021-01-01 18:30:00,260.0,430.0,48.09265835035016
2021-01-01 19:00:00,0.0,300.0,44.52994431836981
2021-01-01 19:30:00,300.0,300.0,48.23521272842324
2021-01-01 20:00:00,0.0,150.0,48.0112019876523
2021-01-01 20:30:00,0.0,150.0,47.46108877552052
2021-01-01 21:00:00,300.0,150.0,49.09939781098298
2021-01-01 21:30:00,0.0,0.0,43.02675657729301
2021-01-01 22:00:00,0.0,0.0,42.36830505516906
2021-01-01 22:30:00,0.0,0.0,38.8967890937588
2021-01-01 23:00:00,-300.0,0.0,36.03827414066871
2021-01-01 23:30:00,270.0,135.0,47.41065817491618
2021-01-02 00:00:00,0.0,0.0,44.534152423035664
2021-01-02 00:30:00,0.0,0.0,37.48465037936458
2021-01-02 01:00:00,0.0,0.0,28.940416923841653
2021-01-02 01:30:00,0.0,0.0,23.45684142509863
2021-01-02 02:00:00,0.0,0.0,16.84810814560575
2021-01-02 02:30:00,0.0,0.0,14.14282991822121
2021-01-02 03:00:00,0.0,0.0,11.380425569669754
2021-01-02 03:30:00,0.0,0.0,10.08709593386648
2021-01-02 04:00:00,0.0,0.0,10.55533407118827
2021-01-02 04:30:00,0.0,0.0,9.305763504811722
2021-01-02 05:00:00,-300.0,0.0,5.865586408879722
2021-01-02 05:30:00,-300.0,135.0,5.186153285483115
2021-01-02 06:00:00,-300.0,270.0,5.274572417623531
2021-01-02 06:30:00,-300.0,405.0,5.443221846088335
2021-01-02 07:00:00,-88.8888888888889,540.0,5.897868548183283
2021-01-02 07:30:00,0.0,580.0,6.582301595735586
2021-01-02 08:00:00,0.0,580.0,8.823790738090253
2021-01-02 08:30:00,0.0,580.0,11.67524040247858
2021-01-02 09:00:00,0.0,580.0,16.89212180781577
2021-01-02 09:30:00,0.0,580.0,21.36159396541373
2021-01-02 10:00:00,0.0,580.0,24.38308051218324
2021-01-02 10:30:00,0.0,580.0,21.118408197229044
2021-01-02 11:00:00,0.0,580.0,22.894820092108773
2021-01-02 11:30:00,0.0,580.0,26.90969541298752
2021-01-02 12:00:00,0.0,580.0,24.88792879160016
2021-01-02 12:30:00,0.0,580.0,24.20378067655291
2021-01-02 13:00:00,0.0,580.0,27.19066993504694
2021-01-02 13:30:00,0.0,580.0,24.55768883019948
2021-01-02 14:00:00,0.0,580.0,29.66962723706257
2021-01-02 14:30:00,0.0,580.0,26.068612529930437
2021-01-02 15:00:00,0.0,580.0,26.63267034721397
2021-01-02 15:30:00,0.0,580.0,29.449954744765165
2021-01-02 16:00:00,0.0,580.0,27.70388991741632
2021-01-02 16:30:00,0.0,580.0,34.911279571668544
2021-01-02 17:00:00,300.0,580.0,41.72563875969193
2021-01-02 17:30:00,300.0,430.0,43.27642332938001
2021-01-02 18:00:00,260.0,280.0,39.87279311385269
2021-01-02 18:30:00,300.0,150.0,42.21182516930578
2021-01-02 19:00:00,0.0,0.0,28.157503502449927
2021-01-02 19:30:00,0.0,0.0,30.671747740821075
2021-01-02 20:00:00,0.0,0.0,32.006780905956774
2021-01-02 20:30:00,0.0,0.0,31.79951097487327
2021-01-02 21:00:00,0.0,0.0,29.834193764725683
2021-01-02 21:30:00,0.0,0.0,33.24271328507119
2021-01-02 22:00:00,-300.0,0.0,24.78527083743056
2021-01-02 22:30:00,-33.3333333333333,135.0,26.76470277901956
2021-01-02 23:00:00,0.0,150.0,28.12128736341576
2021-01-02 23:30:00,0.0,150.0,31.79955466660105
2021-01-03 00:00:00,300.0,150.0,36.18659630986471
2021-01-03 00:30:00,0.0,0.0,25.228670540417653
2021-01-03 01:00:00,0.0,0.0,23.728489023828487
2021-01-03 01:30:00,0.0,0.0,20.37885628158124
2021-01-03 02:00:00,0.0,0.0,16.791656103082005
2021-01-03 02:30:00,0.0,0.0,16.36061179148271
2021-01-03 03:00:00,0.0,0.0,13.958179789574174
2021-01-03 03:30:00,-300.0,0.0,12.318493125146944
2021-01-03 04:00:00,-300.0,135.0,11.638452645661104
2021-01-03 04:30:00,-300.0,270.0,12.791245201157707
2021-01-03 05:00:00,-300.0,405.0,12.874441253757368
2021-01-03 05:30:00,-88.8888888888889,540.0,12.939149006110412
2021-01-03 06:00:00,0.0,580.0,13.466545483010762
2021-01-03 06:30:00,0.0,580.0,14.024914643938883
2021-01-03 07:00:00,0.0,580.0,14.34034311864123
2021-01-03 07:30:00,0.0,580.0,14.01047148929038
2021-01-03 08:00:00,0.0,580.0,14.398565278115797
2021-01-03 08:30:00,0.0,580.0,15.942937469924331
2021-01-03 09:00:00,0.0,580.0,15.317688414413766
2021-01-03 09:30:00,0.0,580.0,15.495155613389556
2021-01-03 10:00:00,0.0,580.0,15.682389530982377
2021-01-03 10:30:00,0.0,580.0,16.718416441916574
2021-01-03 11:00:00,300.0,580.0,29.63962903740469
2021-01-03 11:30:00,300.0,430.0,31.71497791884252
2021-01-03 12:00:00,300.0,280.0,30.003245283417428
2021-01-03 12:30:00,260.0,130.0,26.549825822842763
2021-01-03 13:00:00,0.0,0.0,24.6805341479931
2021-01-03 13:30:00,0.0,0.0,20.96051674208094
2021-01-03 14:00:00,0.0,0.0,26.212577687939216
2021-01-03 14:30:00,0.0,0.0,25.64715893826721
2021-01-03 15:00:00,0.0,0.0,22.401053869103063
2021-01-03 15:30:00,0.0,0.0,21.2191524893895
2021-01-03 16:00:00,-300.0,0.0,14.194852291951804
2021-01-03 16:30:00,0.0,135.0,16.432211256135943
2021-01-03 17:00:00,0.0,135.0,14.377211007989729
2021-01-03 17:30:00,270.0,135.0,17.97636983722839
2021-01-03 18:00:00,0.0,0.0,17.50056879683264
2021-01-03 18:30:00,0.0,0.0,14.449256882240917
2021-01-03 19:00:00,0.0,0.0,14.953980482957917
2021-01-03 19:30:00,0.0,0.0,12.64587866728509
2021-01-03 20:00:00,0.0,0.0,12.46247323596532
2021-01-03 20:30:00,0.0,0.0,11.604695060402022
2021-01-03 21:00:00,0.0,0.0,11.632923168910196
2021-01-03 21:30:00,-300.0,0.0,7.6785902770184435
2021-01-03 22:00:00,-300.0,135.0,5.206348679610414
2021-01-03 22:30:00,-300.0,270.0,4.370885295648151
2021-01-03 23:00:00,-300.0,405.0,4.892878814086245
2021-01-03 23:30:00,180.0,540.0,9.956545418864138
2021-01-04 00:00:00,300.0,450.0,27.82529769535938
2021-01-04 00:30:00,300.0,300.0,18.868536604831466
2021-01-04 01:00:00,300.0,150.0,11.949344090321134
2021-01-04 01:30:00,0.0,0.0,7.730118263155333
2021-01-04 02:00:00,0.0,0.0,3.883307795164228
2021-01-04 02:30:00,-88.8888888888889,0.0,0.8449623978518588
2021-01-04 03:00:00,-300.0,40.0,-0.4254663187140863
2021-01-04 03:30:00,-300.0,175.0,-2.5384580549610547
2021-01-04 04:00:00,-300.0,310.0,-3.3441897939659526
2021-01-04 04:30:00,-300.0,445.0,-0.2274807151141828
2021-01-04 05:00:00,0.0,580.0,1.908628904131376
2021-01-04 05:30:00,0.0,580.0,7.345772202899383
2021-01-04 06:00:00,0.0,580.0,16.210433382505144
2021-01-04 06:30:00,0.0,580.0,19.491663011713012
2021-01-04 07:00:00,0.0,580.0,28.58424543052864
2021-01-04 07:30:00,0.0,580.0,28.48087264792855
2021-01-04 08:00:00,0.0,580.0,31.6624136677258
2021-01-04 08:30:00,300.0,580.0,35.627974738946875
2021-01-04 09:00:00,240.0,430.0,34.37019601034764
2021-01-04 09:30:00,0.0,310.0,31.950137467708583
2021-01-04 10:00:00,0.0,310.0,30.06508958744402
2021-01-04 10:30:00,-300.0,310.0,26.38517484192224
2021-01-04 11:00:00,-300.0,445.0,26.622420627080103
2021-01-04 11:30:00,0.0,580.0,28.107769819534862
2021-01-04 12:00:00,0.0,580.0,27.884719194290557
2021-01-04 12:30:00,0.0,580.0,28.26711438048224
2021-01-04 13:00:00,0.0,580.0,27.947949498202945
2021-01-04 13:30:00,0.0,580.0,29.007339421657463
2021-01-04 14:00:00,0.0,580.0,30.649926939644544
2021-01-04 14:30:00,0.0,580.0,32.83554899709439
2021-01-04 15:00:00,0.0,580.0,33.72935288891367
2021-01-04 15:30:00,0.0,580.0,32.337460020083725
2021-01-04 16:00:00,0.0,580.0,34.224737024414594
2021-01-04 16:30:00,0.0,580.0,37.12048974059452
2021-01-04 17:00:00,260.0,580.0,51.02492369385638
2021-01-04 17:30:00,300.0,450.0,54.882684188389646
2021-01-04 18:00:00,300.0,300.0,55.81140173674473
2021-01-04 18:30:00,300.0,150.0,54.66914829418842
2021-01-04 19:00:00,0.0,0.0,47.76944811373839
2021-01-04 19:30:00,0.0,0.0,46.45130086923351
2021-01-04 20:00:00,0.0,0.0,35.504547413670466
2021-01-04 20:30:00,0.0,0.0,36.00808459608437
2021-01-04 21:00:00,0.0,0.0,32.338809481043526
2021-01-04 21:30:00,0.0,0.0,29.116913836631028
2021-01-04 22:00:00,0.0,0.0,24.635230933968742
2021-01-04 22:30:00,0.0,0.0,21.38137928550219
2021-01-04 23:00:00,0.0,0.0,17.342224692705614
2021-01-04 23:30:00,0.0,0.0,19.032809453545468
2021-01-05 00:00:00,0.0,0.0,13.339380583157563
2021-01-05 00:30:00,0.0,0.0,8.025558467007173
2021-01-05 01:00:00,0.0,0.0,2.1914012086956376
2021-01-05 01:30:00,0.0,0.0,-1.4197988844839102
2021-01-05 02:00:00,0.0,0.0,-5.589039489164492
2021-01-05 02:30:00,-88.8888888888889,0.0,-6.3921064018615255
2021-01-05 03:00:00,-300.0,40.0,-7.954506047971876
2021-01-05 03:30:00,-300.0,175.0,-8.248184959612502
2021-01-05 04:00:00,-300.0,310.0,-8.44966968128739
2021-01-05 04:30:00,-300.0,445.0,-8.558411743400796
2021-01-05 05:00:00,0.0,580.0,-4.658214767328289
2021-01-05 05:30:00,0.0,580.0,-1.3858337567759094
2021-01-05 06:00:00,0.0,580.0,5.452463519337954
2021-01-05 06:30:00,0.0,580.0,9.06061433176707
2021-01-05 07:00:00,0.0,580.0,28.273010312289216
2021-01-05 07:30:00,0.0,580.0,30.626515504880715
2021-01-05 08:00:00,0.0,580.0,30.64121433770478
2021-01-05 08:30:00,0.0,580.0,31.7699609821355
2021-01-05 09:00:00,300.0,580.0,35.46459649003978
2021-01-05 09:30:00,0.0,430.0,30.61114878425381
2021-01-05 10:00:00,0.0,430.0,27.902714510685826
2021-01-05 10:30:00,-33.3333333333333,430.0,25.446150733841336
2021-01-05 11:00:00,-300.0,445.0,25.2402420104347
2021-01-05 11:30:00,0.0,580.0,25.71763452086472
2021-01-05 12:00:00,0.0,580.0,27.291513085789106
2021-01-05 12:30:00,0.0,580.0,28.28495974620006
2021-01-05 13:00:00,0.0,580.0,28.076993594389336
2021-01-05 13:30:00,0.0,580.0,27.52387518133604
2021-01-05 14:00:00,0.0,580.0,26.41930479998443
2021-01-05 14:30:00,0.0,580.0,25.996211665377203
2021-01-05 15:00:00,0.0,580.0,28.83291242038878
2021-01-05 15:30:00,0.0,580.0,35.61559966746677
2021-01-05 16:00:00,0.0,580.0,36.96777921166732
2021-01-05 16:30:00,0.0,580.0,35.82751235783151
2021-01-05 17:00:00,0.0,580.0,32.02486546887084
2021-01-05 17:30:00,0.0,580.0,35.41003656135882
2021-01-05 18:00:00,300.0,580.0,40.1722202896499
2021-01-05 18:30:00,300.0,430.0,39.807692164244486
2021-01-05 19:00:00,0.0,280.0,38.74222242501281
