datetime,power,capacity,spot_price_prediction
2021-01-06 00:30:00,300.0,150.0,21.95340334398503
2021-01-06 01:00:00,0.0,0.0,12.439181860990573
2021-01-06 01:30:00,0.0,0.0,7.505090689941909
2021-01-06 02:00:00,0.0,0.0,3.6357926729467778
2021-01-06 02:30:00,-88.8888888888889,0.0,-1.937444276920104
2021-01-06 03:00:00,-300.0,40.0,-3.768312051402148
2021-01-06 03:30:00,-300.0,175.0,-5.230359560473502
2021-01-06 04:00:00,-300.0,310.0,-4.705173913505462
2021-01-06 04:30:00,-300.0,445.0,-2.829076960142785
2021-01-06 05:00:00,0.0,580.0,2.422022127915767
2021-01-06 05:30:00,0.0,580.0,8.203642690340814
2021-01-06 06:00:00,0.0,580.0,12.441405236253049
2021-01-06 06:30:00,0.0,580.0,19.051569206340275
2021-01-06 07:00:00,0.0,580.0,25.211778377225187
2021-01-06 07:30:00,0.0,580.0,24.68396751182188
2021-01-06 08:00:00,0.0,580.0,25.27523780395468
2021-01-06 08:30:00,0.0,580.0,24.20089377102427
2021-01-06 09:00:00,0.0,580.0,24.35649614520341
2021-01-06 09:30:00,0.0,580.0,25.405270594819758
2021-01-06 10:00:00,0.0,580.0,24.001233063735853
2021-01-06 10:30:00,0.0,580.0,23.291177882324703
2021-01-06 11:00:00,0.0,580.0,24.54271422084261
2021-01-06 11:30:00,0.0,580.0,25.61179350871413
2021-01-06 12:00:00,0.0,580.0,30.31530966688368
2021-01-06 12:30:00,0.0,580.0,30.197450267649717
2021-01-06 13:00:00,0.0,580.0,29.90315882277146
2021-01-06 13:30:00,0.0,580.0,29.31029265817122
2021-01-06 14:00:00,0.0,580.0,31.120273756352304
2021-01-06 14:30:00,0.0,580.0,31.859743925380315
2021-01-06 15:00:00,0.0,580.0,31.084304236705805
2021-01-06 15:30:00,0.0,580.0,30.930613113229825
2021-01-06 16:00:00,0.0,580.0,29.28012277927984
2021-01-06 16:30:00,0.0,580.0,29.6608207724439
2021-01-06 17:00:00,300.0,580.0,33.73663147188688
2021-01-06 17:30:00,300.0,430.0,34.78932926474076
2021-01-06 18:00:00,300.0,280.0,34.66778440572463
2021-01-06 18:30:00,0.0,130.0,33.23964236357756
2021-01-06 19:00:00,260.0,130.0,33.6308615894814
2021-01-06 19:30:00,0.0,0.0,32.89984458577335
2021-01-06 20:00:00,0.0,0.0,31.971903088957745
2021-01-06 20:30:00,0.0,0.0,30.837103187559364
2021-01-06 21:00:00,0.0,0.0,30.077161237591213
2021-01-06 21:30:00,0.0,0.0,25.870454828152376
2021-01-06 22:00:00,0.0,0.0,20.67298990510882
2021-01-06 22:30:00,-33.3333333333333,0.0,16.683952379931625
2021-01-06 23:00:00,-300.0,15.0,15.326224594718012
2021-01-06 23:30:00,0.0,150.0,18.43932754260807
2021-01-07 00:00:00,300.0,150.0,24.419241435139384
2021-01-07 00:30:00,0.0,0.0,11.92906964314993
2021-01-07 01:00:00,0.0,0.0,4.753399541708873
2021-01-07 01:30:00,0.0,0.0,-0.2848546354988741
2021-01-07 02:00:00,0.0,0.0,-4.260882328470046
2021-01-07 02:30:00,-88.8888888888889,0.0,-10.33073589002396
2021-01-07 03:00:00,-300.0,40.0,-12.824497463283592
2021-01-07 03:30:00,-300.0,175.0,-13.581700377398278
2021-01-07 04:00:00,-300.0,310.0,-13.253495956657488
2021-01-07 04:30:00,-300.0,445.0,-11.651400124896398
2021-01-07 05:00:00,0.0,580.0,-7.680076850349522
2021-01-07 05:30:00,0.0,580.0,-2.165264975452658
2021-01-07 06:00:00,0.0,580.0,-0.5328186596436808
2021-01-07 06:30:00,0.0,580.0,8.113386274588947
2021-01-07 07:00:00,300.0,580.0,15.494570076924616
2021-01-07 07:30:00,300.0,430.0,15.719079784769916
2021-01-07 08:00:00,0.0,280.0,14.200662477179549
2021-01-07 08:30:00,0.0,280.0,14.22415666517506
2021-01-07 09:00:00,260.0,280.0,14.32497920924888
2021-01-07 09:30:00,300.0,150.0,14.697073370156318
2021-01-07 10:00:00,0.0,0.0,13.209302351004707
2021-01-07 10:30:00,0.0,0.0,10.675258852433558
2021-01-07 11:00:00,0.0,0.0,10.609191993101632
2021-01-07 11:30:00,0.0,0.0,11.09888146996596
2021-01-07 12:00:00,0.0,0.0,11.245624384654349
2021-01-07 12:30:00,-88.8888888888889,0.0,9.37719566986027
2021-01-07 13:00:00,0.0,40.0,10.44579887052916
2021-01-07 13:30:00,-300.0,40.0,3.2070396643943013
2021-01-07 14:00:00,-300.0,175.0,4.097732184643235
2021-01-07 14:30:00,-300.0,310.0,3.781504498143903
2021-01-07 15:00:00,-300.0,445.0,5.941988922648505
2021-01-07 15:30:00,0.0,580.0,13.479626602907814
2021-01-07 16:00:00,0.0,580.0,15.803481661956653
2021-01-07 16:30:00,0.0,580.0,19.93920408551037
2021-01-07 17:00:00,0.0,580.0,20.44243176299679
2021-01-07 17:30:00,0.0,580.0,25.74447185752004
2021-01-07 18:00:00,0.0,580.0,34.61354822048327
2021-01-07 18:30:00,260.0,580.0,35.35144388912755
2021-01-07 19:00:00,300.0,450.0,38.47954006694152
2021-01-07 19:30:00,300.0,300.0,37.14080550042368
2021-01-07 20:00:00,300.0,150.0,36.24831579704332
2021-01-07 20:30:00,0.0,0.0,31.06083014652896
2021-01-07 21:00:00,0.0,0.0,22.660791555416807
2021-01-07 21:30:00,0.0,0.0,16.90461426553398
2021-01-07 22:00:00,0.0,0.0,9.453174565773708
2021-01-07 22:30:00,-300.0,0.0,6.947541014459119
2021-01-07 23:00:00,-300.0,135.0,2.613969787561416
2021-01-07 23:30:00,-300.0,270.0,7.9341305359002945
2021-01-08 00:00:00,300.0,405.0,22.605646438325664
2021-01-08 00:30:00,300.0,255.0,14.73595277411532
2021-01-08 01:00:00,210.0,105.0,10.743853836696305
2021-01-08 01:30:00,0.0,0.0,5.680522693947381
2021-01-08 02:00:00,0.0,0.0,5.544683683424736
2021-01-08 02:30:00,-88.8888888888889,0.0,-1.6631174007393668
2021-01-08 03:00:00,-300.0,40.0,-3.365593658181197
2021-01-08 03:30:00,-300.0,175.0,-4.617096408118172
2021-01-08 04:00:00,-300.0,310.0,-4.438473418243504
2021-01-08 04:30:00,-300.0,445.0,-2.6838425712613514
2021-01-08 05:00:00,0.0,580.0,4.63255538371584
2021-01-08 05:30:00,0.0,580.0,4.7813348650821865
2021-01-08 06:00:00,0.0,580.0,11.436141319761887
2021-01-08 06:30:00,0.0,580.0,19.478671422512196
2021-01-08 07:00:00,300.0,580.0,25.659781271723677
2021-01-08 07:30:00,300.0,430.0,23.598655406601537
2021-01-08 08:00:00,300.0,280.0,24.181000814685063
2021-01-08 08:30:00,260.0,130.0,19.968154868386836
2021-01-08 09:00:00,0.0,0.0,9.53277259616094
2021-01-08 09:30:00,0.0,0.0,5.973538514508633
2021-01-08 10:00:00,0.0,0.0,4.413698695652329
2021-01-08 10:30:00,-300.0,0.0,0.935958830161482
2021-01-08 11:00:00,-300.0,135.0,-0.3898697527487087
2021-01-08 11:30:00,-300.0,270.0,-3.0375856489838498
2021-01-08 12:00:00,-300.0,405.0,-2.367019917195009
2021-01-08 12:30:00,190.0,540.0,3.5421463289065542
2021-01-08 13:00:00,-300.0,445.0,1.3730266255686416
2021-01-08 13:30:00,0.0,580.0,3.873913193739071
2021-01-08 14:00:00,0.0,580.0,10.660972162129385
2021-01-08 14:30:00,0.0,580.0,12.6105278244042
2021-01-08 15:00:00,0.0,580.0,17.10629483914616
2021-01-08 15:30:00,0.0,580.0,26.699451869298613
