datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2018-01-01 00:00:00,90.43,0.0,0.0,0.0,0.0
2018-01-01 00:30:00,92.46,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,87.62,0.0,0.0,0.0,0.0
2018-01-01 01:30:00,73.08,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,70.18,0.0,0.0,0.0,0.0
2018-01-01 02:30:00,67.43,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,66.31,0.0,0.0,0.0,0.0
2018-01-01 03:30:00,67.72,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,65.5,0.0,0.0,0.0,0.0
2018-01-01 04:30:00,64.5,-66.6666666666667,-33.33333333333335,0.0,-2169.525731584259
2018-01-01 05:00:00,65.41,0.0,0.0,30.0,0.0
2018-01-01 05:30:00,63.66,-300.0,-150.0,30.0,-9635.72149344097
2018-01-01 06:00:00,59.9,-300.0,-150.0,165.0,-9066.599394550958
2018-01-01 06:30:00,64.67,0.0,0.0,300.0,0.0
2018-01-01 07:00:00,66.89,0.0,0.0,300.0,0.0
2018-01-01 07:30:00,67.06,0.0,0.0,300.0,0.0
2018-01-01 08:00:00,67.49,0.0,0.0,300.0,0.0
2018-01-01 08:30:00,67.12,0.0,0.0,300.0,0.0
2018-01-01 09:00:00,67.47,0.0,0.0,300.0,0.0
2018-01-01 09:30:00,71.02,0.0,0.0,300.0,0.0
2018-01-01 10:00:00,71.08,0.0,0.0,300.0,0.0
2018-01-01 10:30:00,71.13,0.0,0.0,300.0,0.0
2018-01-01 11:00:00,74.86,0.0,0.0,300.0,0.0
2018-01-01 11:30:00,72.45,0.0,0.0,300.0,0.0
2018-01-01 12:00:00,66.51,0.0,0.0,300.0,0.0
2018-01-01 12:30:00,64.77,0.0,0.0,300.0,0.0
2018-01-01 13:00:00,70.02,0.0,0.0,300.0,0.0
2018-01-01 13:30:00,76.04,0.0,0.0,300.0,0.0
2018-01-01 14:00:00,76.8,0.0,0.0,300.0,0.0
2018-01-01 14:30:00,76.77,0.0,0.0,300.0,0.0
2018-01-01 15:00:00,73.21,0.0,0.0,300.0,0.0
2018-01-01 15:30:00,78.59,0.0,0.0,300.0,0.0
2018-01-01 16:00:00,85.27,300.0,135.0,300.0,11407.84695
2018-01-01 16:30:00,80.8,0.0,0.0,150.0,0.0
2018-01-01 17:00:00,81.76,300.0,135.0,150.0,10938.2616
2018-01-01 17:30:00,75.14,0.0,0.0,0.0,0.0
2018-01-01 18:00:00,73.45,0.0,0.0,0.0,0.0
2018-01-01 18:30:00,68.77,0.0,0.0,0.0,0.0
2018-01-01 19:00:00,70.64,0.0,0.0,0.0,0.0
2018-01-01 19:30:00,67.8,0.0,0.0,0.0,0.0
2018-01-01 20:00:00,73.9,0.0,0.0,0.0,0.0
2018-01-01 20:30:00,77.97,0.0,0.0,0.0,0.0
2018-01-01 21:00:00,70.04,0.0,0.0,0.0,0.0
2018-01-01 21:30:00,71.25,0.0,0.0,0.0,0.0
2018-01-01 22:00:00,66.06,0.0,0.0,0.0,0.0
2018-01-01 22:30:00,64.77,0.0,0.0,0.0,0.0
2018-01-01 23:00:00,61.09,0.0,0.0,0.0,0.0
2018-01-01 23:30:00,63.55,0.0,0.0,0.0,0.0
2018-01-02 00:00:00,60.31,0.0,0.0,0.0,0.0
2018-01-02 00:30:00,57.33,0.0,0.0,0.0,0.0
2018-01-02 01:00:00,56.32,0.0,0.0,0.0,0.0
2018-01-02 01:30:00,51.96,-300.0,-150.0,0.0,-7864.783047426841
2018-01-02 02:00:00,53.57,-88.8888888888889,-44.44444444444445,135.0,-2402.511492319767
2018-01-02 02:30:00,52.5,-300.0,-150.0,175.0,-7946.518668012109
2018-01-02 03:00:00,53.61,0.0,0.0,310.0,0.0
2018-01-02 03:30:00,53.13,-300.0,-150.0,310.0,-8041.876892028255
2018-01-02 04:00:00,53.75,0.0,0.0,445.0,0.0
2018-01-02 04:30:00,51.11,-300.0,-150.0,445.0,-7736.125126135217
2018-01-02 05:00:00,66.34,0.0,0.0,580.0,0.0
2018-01-02 05:30:00,67.81,0.0,0.0,580.0,0.0
2018-01-02 06:00:00,69.3,0.0,0.0,580.0,0.0
2018-01-02 06:30:00,68.97,0.0,0.0,580.0,0.0
2018-01-02 07:00:00,77.13,0.0,0.0,580.0,0.0
2018-01-02 07:30:00,72.24,0.0,0.0,580.0,0.0
2018-01-02 08:00:00,73.57,0.0,0.0,580.0,0.0
2018-01-02 08:30:00,77.12,0.0,0.0,580.0,0.0
2018-01-02 09:00:00,82.21,300.0,135.0,580.0,10998.464849999998
2018-01-02 09:30:00,77.9,0.0,0.0,430.0,0.0
2018-01-02 10:00:00,71.6,0.0,0.0,430.0,0.0
2018-01-02 10:30:00,73.31,0.0,0.0,430.0,0.0
2018-01-02 11:00:00,75.77,0.0,0.0,430.0,0.0
2018-01-02 11:30:00,76.87,0.0,0.0,430.0,0.0
2018-01-02 12:00:00,78.8,300.0,135.0,430.0,10542.258
2018-01-02 12:30:00,78.67,260.0,117.0,280.0,9121.55049
2018-01-02 13:00:00,76.94,0.0,0.0,150.0,0.0
2018-01-02 13:30:00,81.04,300.0,135.0,150.0,10841.9364
2018-01-02 14:00:00,73.05,0.0,0.0,0.0,0.0
2018-01-02 14:30:00,76.59,0.0,0.0,0.0,0.0
2018-01-02 15:00:00,68.26,0.0,0.0,0.0,0.0
2018-01-02 15:30:00,75.28,0.0,0.0,0.0,0.0
2018-01-02 16:00:00,74.09,0.0,0.0,0.0,0.0
2018-01-02 16:30:00,74.82,0.0,0.0,0.0,0.0
2018-01-02 17:00:00,71.29,0.0,0.0,0.0,0.0
2018-01-02 17:30:00,68.33,0.0,0.0,0.0,0.0
2018-01-02 18:00:00,69.4,0.0,0.0,0.0,0.0
2018-01-02 18:30:00,74.12,0.0,0.0,0.0,0.0
2018-01-02 19:00:00,76.4,0.0,0.0,0.0,0.0
2018-01-02 19:30:00,67.8,0.0,0.0,0.0,0.0
2018-01-02 20:00:00,76.62,0.0,0.0,0.0,0.0
2018-01-02 20:30:00,78.06,0.0,0.0,0.0,0.0
2018-01-02 21:00:00,68.68,0.0,0.0,0.0,0.0
2018-01-02 21:30:00,66.61,0.0,0.0,0.0,0.0
2018-01-02 22:00:00,60.58,0.0,0.0,0.0,0.0
2018-01-02 22:30:00,63.89,0.0,0.0,0.0,0.0
2018-01-02 23:00:00,62.97,0.0,0.0,0.0,0.0
2018-01-02 23:30:00,65.81,0.0,0.0,0.0,0.0
2018-01-03 00:00:00,66.02,0.0,0.0,0.0,0.0
2018-01-03 00:30:00,59.33,0.0,0.0,0.0,0.0
2018-01-03 01:00:00,55.01,0.0,0.0,0.0,0.0
2018-01-03 01:30:00,46.83,-300.0,-150.0,0.0,-7088.294651866801
2018-01-03 02:00:00,46.92,-300.0,-150.0,135.0,-7101.917255297679
2018-01-03 02:30:00,49.74,-300.0,-150.0,270.0,-7528.758829465187
2018-01-03 03:00:00,49.37,-300.0,-150.0,405.0,-7472.754793138244
2018-01-03 03:30:00,50.99,-88.8888888888889,-44.44444444444445,540.0,-2286.80345330194
2018-01-03 04:00:00,52.0,0.0,0.0,580.0,0.0
2018-01-03 04:30:00,54.33,0.0,0.0,580.0,0.0
2018-01-03 05:00:00,55.38,0.0,0.0,580.0,0.0
2018-01-03 05:30:00,62.36,0.0,0.0,580.0,0.0
2018-01-03 06:00:00,63.41,0.0,0.0,580.0,0.0
2018-01-03 06:30:00,67.53,0.0,0.0,580.0,0.0
2018-01-03 07:00:00,69.86,0.0,0.0,580.0,0.0
2018-01-03 07:30:00,71.44,0.0,0.0,580.0,0.0
2018-01-03 08:00:00,71.0,0.0,0.0,580.0,0.0
2018-01-03 08:30:00,72.51,0.0,0.0,580.0,0.0
2018-01-03 09:00:00,73.81,0.0,0.0,580.0,0.0
2018-01-03 09:30:00,74.1,0.0,0.0,580.0,0.0
2018-01-03 10:00:00,73.46,0.0,0.0,580.0,0.0
2018-01-03 10:30:00,71.7,0.0,0.0,580.0,0.0
2018-01-03 11:00:00,75.72,0.0,0.0,580.0,0.0
2018-01-03 11:30:00,73.89,0.0,0.0,580.0,0.0
2018-01-03 12:00:00,76.72,300.0,135.0,580.0,10263.985200000001
2018-01-03 12:30:00,73.1,0.0,0.0,430.0,0.0
2018-01-03 13:00:00,72.73,0.0,0.0,430.0,0.0
2018-01-03 13:30:00,72.04,0.0,0.0,430.0,0.0
2018-01-03 14:00:00,76.79,300.0,135.0,430.0,10273.350150000002
2018-01-03 14:30:00,73.56,0.0,0.0,280.0,0.0
2018-01-03 15:00:00,74.14,0.0,0.0,280.0,0.0
2018-01-03 15:30:00,70.81,0.0,0.0,280.0,0.0
2018-01-03 16:00:00,72.27,0.0,0.0,280.0,0.0
2018-01-03 16:30:00,70.84,0.0,0.0,280.0,0.0
2018-01-03 17:00:00,71.56,0.0,0.0,280.0,0.0
2018-01-03 17:30:00,69.83,0.0,0.0,280.0,0.0
2018-01-03 18:00:00,66.88,0.0,0.0,280.0,0.0
2018-01-03 18:30:00,73.66,0.0,0.0,280.0,0.0
2018-01-03 19:00:00,76.22,260.0,117.0,280.0,8837.48034
2018-01-03 19:30:00,77.83,300.0,135.0,150.0,10412.48655
2018-01-03 20:00:00,71.99,0.0,0.0,0.0,0.0
2018-01-03 20:30:00,66.75,0.0,0.0,0.0,0.0
2018-01-03 21:00:00,63.98,0.0,0.0,0.0,0.0
2018-01-03 21:30:00,63.74,0.0,0.0,0.0,0.0
2018-01-03 22:00:00,62.66,0.0,0.0,0.0,0.0
2018-01-03 22:30:00,62.53,0.0,0.0,0.0,0.0
2018-01-03 23:00:00,63.84,0.0,0.0,0.0,0.0
2018-01-03 23:30:00,68.42,0.0,0.0,0.0,0.0
2018-01-04 00:00:00,69.84,0.0,0.0,0.0,0.0
2018-01-04 00:30:00,64.18,0.0,0.0,0.0,0.0
2018-01-04 01:00:00,59.57,0.0,0.0,0.0,0.0
2018-01-04 01:30:00,49.52,-300.0,-150.0,0.0,-7495.459132189709
2018-01-04 02:00:00,51.14,-300.0,-150.0,135.0,-7740.665993945509
2018-01-04 02:30:00,53.93,0.0,0.0,270.0,0.0
2018-01-04 03:00:00,54.01,0.0,0.0,270.0,0.0
2018-01-04 03:30:00,40.4,-300.0,-150.0,270.0,-6115.0353178607465
2018-01-04 04:00:00,52.69,-300.0,-150.0,405.0,-7975.277497477296
2018-01-04 04:30:00,53.16,-88.8888888888889,-44.44444444444445,540.0,-2384.123780692903
2018-01-04 05:00:00,54.53,0.0,0.0,580.0,0.0
2018-01-04 05:30:00,59.28,0.0,0.0,580.0,0.0
2018-01-04 06:00:00,61.77,0.0,0.0,580.0,0.0
2018-01-04 06:30:00,70.66,0.0,0.0,580.0,0.0
2018-01-04 07:00:00,83.53,0.0,0.0,580.0,0.0
2018-01-04 07:30:00,80.31,0.0,0.0,580.0,0.0
2018-01-04 08:00:00,96.98,240.0,108.0,580.0,10379.57544
2018-01-04 08:30:00,89.83,0.0,0.0,460.0,0.0
2018-01-04 09:00:00,91.34,0.0,0.0,460.0,0.0
2018-01-04 09:30:00,81.61,0.0,0.0,460.0,0.0
2018-01-04 10:00:00,82.48,0.0,0.0,460.0,0.0
2018-01-04 10:30:00,84.18,0.0,0.0,460.0,0.0
2018-01-04 11:00:00,99.17,300.0,135.0,460.0,13267.45845
2018-01-04 11:30:00,96.16,0.0,0.0,310.0,0.0
2018-01-04 12:00:00,89.93,0.0,0.0,310.0,0.0
2018-01-04 12:30:00,71.07,-300.0,-150.0,310.0,-10757.315842583248
2018-01-04 13:00:00,78.66,0.0,0.0,445.0,0.0
2018-01-04 13:30:00,73.1,-300.0,-150.0,445.0,-11064.581231079717
2018-01-04 14:00:00,84.93,0.0,0.0,580.0,0.0
2018-01-04 14:30:00,93.97,0.0,0.0,580.0,0.0
2018-01-04 15:00:00,82.44,0.0,0.0,580.0,0.0
2018-01-04 15:30:00,98.26,300.0,135.0,580.0,13145.714100000001
2018-01-04 16:00:00,102.71,300.0,135.0,430.0,13741.05735
2018-01-04 16:30:00,88.07,0.0,0.0,280.0,0.0
2018-01-04 17:00:00,100.23,300.0,135.0,280.0,13409.270550000001
2018-01-04 17:30:00,97.94,0.0,0.0,130.0,0.0
2018-01-04 18:00:00,95.09,0.0,0.0,130.0,0.0
2018-01-04 18:30:00,79.99,0.0,0.0,130.0,0.0
2018-01-04 19:00:00,68.93,-300.0,-150.0,130.0,-10433.400605449044
2018-01-04 19:30:00,88.76,0.0,0.0,265.0,0.0
2018-01-04 20:00:00,97.99,230.0,103.5,265.0,10050.687315
2018-01-04 20:30:00,98.12,300.0,135.0,150.0,13126.9842
2018-01-04 21:00:00,90.66,0.0,0.0,0.0,0.0
2018-01-04 21:30:00,71.57,0.0,0.0,0.0,0.0
2018-01-04 22:00:00,67.9,0.0,0.0,0.0,0.0
2018-01-04 22:30:00,64.97,-33.3333333333333,-16.66666666666665,0.0,-1092.6673393878227
2018-01-04 23:00:00,63.21,-300.0,-150.0,15.0,-9567.60847628658
2018-01-04 23:30:00,81.61,0.0,0.0,150.0,0.0
2018-01-05 00:00:00,114.52,300.0,135.0,150.0,15321.0582
2018-01-05 00:30:00,78.06,0.0,0.0,0.0,0.0
2018-01-05 01:00:00,75.22,0.0,0.0,0.0,0.0
2018-01-05 01:30:00,61.5,0.0,0.0,0.0,0.0
2018-01-05 02:00:00,57.48,0.0,0.0,0.0,0.0
2018-01-05 02:30:00,55.34,-300.0,-150.0,0.0,-8376.387487386479
2018-01-05 03:00:00,56.63,-88.8888888888889,-44.44444444444445,135.0,-2539.7466083641666
2018-01-05 03:30:00,56.06,-300.0,-150.0,175.0,-8485.368314833502
2018-01-05 04:00:00,53.9,-300.0,-150.0,310.0,-8158.425832492432
2018-01-05 04:30:00,58.19,0.0,0.0,445.0,0.0
2018-01-05 05:00:00,56.53,-300.0,-150.0,445.0,-8556.508577194752
2018-01-05 05:30:00,60.73,0.0,0.0,580.0,0.0
2018-01-05 06:00:00,73.51,0.0,0.0,580.0,0.0
2018-01-05 06:30:00,114.61,300.0,135.0,580.0,15333.09885
2018-01-05 07:00:00,116.89,300.0,135.0,430.0,15638.128649999999
2018-01-05 07:30:00,76.46,-300.0,-150.0,280.0,-11573.158425832491
2018-01-05 08:00:00,84.37,0.0,0.0,415.0,0.0
2018-01-05 08:30:00,90.96,0.0,0.0,415.0,0.0
2018-01-05 09:00:00,92.82,0.0,0.0,415.0,0.0
2018-01-05 09:30:00,88.26,0.0,0.0,415.0,0.0
2018-01-05 10:00:00,76.6,-66.6666666666667,-33.33333333333335,415.0,-2576.5220316178957
2018-01-05 10:30:00,77.9,0.0,0.0,445.0,0.0
2018-01-05 11:00:00,74.84,-300.0,-150.0,445.0,-11327.95156407669
2018-01-05 11:30:00,83.97,0.0,0.0,580.0,0.0
2018-01-05 12:00:00,97.11,0.0,0.0,580.0,0.0
2018-01-05 12:30:00,113.38,270.0,121.5,580.0,13651.68897
2018-01-05 13:00:00,90.12,-300.0,-150.0,445.0,-13640.766902119072
2018-01-05 13:30:00,100.31,0.0,0.0,580.0,0.0
2018-01-05 14:00:00,97.01,0.0,0.0,580.0,0.0
2018-01-05 14:30:00,115.06,0.0,0.0,580.0,0.0
2018-01-05 15:00:00,95.8,0.0,0.0,580.0,0.0
2018-01-05 15:30:00,98.74,0.0,0.0,580.0,0.0
2018-01-05 16:00:00,109.68,0.0,0.0,580.0,0.0
2018-01-05 16:30:00,109.39,0.0,0.0,580.0,0.0
2018-01-05 17:00:00,128.02,300.0,135.0,580.0,17127.1557
2018-01-05 17:30:00,115.64,260.0,117.0,430.0,13408.111079999999
2018-01-05 18:00:00,150.99,300.0,135.0,300.0,20200.19715
2018-01-05 18:30:00,146.27,300.0,135.0,150.0,19568.73195
2018-01-05 19:00:00,106.28,0.0,0.0,0.0,0.0
2018-01-05 19:30:00,84.57,0.0,0.0,0.0,0.0
2018-01-05 20:00:00,99.45,0.0,0.0,0.0,0.0
2018-01-05 20:30:00,97.58,0.0,0.0,0.0,0.0
2018-01-05 21:00:00,80.73,0.0,0.0,0.0,0.0
2018-01-05 21:30:00,77.38,0.0,0.0,0.0,0.0
2018-01-05 22:00:00,76.58,0.0,0.0,0.0,0.0
2018-01-05 22:30:00,65.34,0.0,0.0,0.0,0.0
2018-01-05 23:00:00,68.11,0.0,0.0,0.0,0.0
2018-01-05 23:30:00,69.87,0.0,0.0,0.0,0.0
2018-01-06 00:00:00,66.67,0.0,0.0,0.0,0.0
2018-01-06 00:30:00,66.99,0.0,0.0,0.0,0.0
2018-01-06 01:00:00,59.36,0.0,0.0,0.0,0.0
2018-01-06 01:30:00,54.38,0.0,0.0,0.0,0.0
2018-01-06 02:00:00,48.43,0.0,0.0,0.0,0.0
2018-01-06 02:30:00,38.51,0.0,0.0,0.0,0.0
2018-01-06 03:00:00,33.7,-300.0,-150.0,0.0,-5100.908173562058
2018-01-06 03:30:00,35.36,-300.0,-150.0,135.0,-5352.169525731584
2018-01-06 04:00:00,36.97,-88.8888888888889,-44.44444444444445,270.0,-1658.0334118174685
2018-01-06 04:30:00,37.96,0.0,0.0,310.0,0.0
2018-01-06 05:00:00,36.0,-300.0,-150.0,310.0,-5449.04137235116
2018-01-06 05:30:00,35.89,-300.0,-150.0,445.0,-5432.391523713421
2018-01-06 06:00:00,37.78,0.0,0.0,580.0,0.0
2018-01-06 06:30:00,49.49,0.0,0.0,580.0,0.0
2018-01-06 07:00:00,52.53,0.0,0.0,580.0,0.0
2018-01-06 07:30:00,55.08,0.0,0.0,580.0,0.0
2018-01-06 08:00:00,58.68,0.0,0.0,580.0,0.0
2018-01-06 08:30:00,61.47,0.0,0.0,580.0,0.0
2018-01-06 09:00:00,67.79,0.0,0.0,580.0,0.0
2018-01-06 09:30:00,78.25,0.0,0.0,580.0,0.0
2018-01-06 10:00:00,82.96,270.0,121.5,580.0,9988.92324
2018-01-06 10:30:00,72.1,0.0,0.0,445.0,0.0
2018-01-06 11:00:00,64.6,-300.0,-150.0,445.0,-9778.002018163472
2018-01-06 11:30:00,73.13,0.0,0.0,580.0,0.0
2018-01-06 12:00:00,71.96,0.0,0.0,580.0,0.0
2018-01-06 12:30:00,76.06,0.0,0.0,580.0,0.0
2018-01-06 13:00:00,86.09,0.0,0.0,580.0,0.0
2018-01-06 13:30:00,82.64,0.0,0.0,580.0,0.0
2018-01-06 14:00:00,85.54,0.0,0.0,580.0,0.0
2018-01-06 14:30:00,87.83,0.0,0.0,580.0,0.0
2018-01-06 15:00:00,96.44,0.0,0.0,580.0,0.0
2018-01-06 15:30:00,99.85,0.0,0.0,580.0,0.0
2018-01-06 16:00:00,106.35,300.0,135.0,580.0,14228.03475
2018-01-06 16:30:00,111.8,300.0,135.0,430.0,14957.163
2018-01-06 17:00:00,102.51,300.0,135.0,280.0,13714.30035
2018-01-06 17:30:00,91.14,0.0,0.0,130.0,0.0
2018-01-06 18:00:00,92.48,0.0,0.0,130.0,0.0
2018-01-06 18:30:00,94.44,0.0,0.0,130.0,0.0
2018-01-06 19:00:00,100.53,260.0,117.0,130.0,11656.15191
2018-01-06 19:30:00,98.15,0.0,0.0,0.0,0.0
2018-01-06 20:00:00,89.99,0.0,0.0,0.0,0.0
2018-01-06 20:30:00,87.95,0.0,0.0,0.0,0.0
2018-01-06 21:00:00,84.85,0.0,0.0,0.0,0.0
2018-01-06 21:30:00,79.41,0.0,0.0,0.0,0.0
2018-01-06 22:00:00,67.25,0.0,0.0,0.0,0.0
2018-01-06 22:30:00,71.34,0.0,0.0,0.0,0.0
2018-01-06 23:00:00,67.42,0.0,0.0,0.0,0.0
2018-01-06 23:30:00,71.55,0.0,0.0,0.0,0.0
2018-01-07 00:00:00,83.63,0.0,0.0,0.0,0.0
2018-01-07 00:30:00,66.92,0.0,0.0,0.0,0.0
2018-01-07 01:00:00,69.28,0.0,0.0,0.0,0.0
2018-01-07 01:30:00,59.87,0.0,0.0,0.0,0.0
2018-01-07 02:00:00,54.62,0.0,0.0,0.0,0.0
2018-01-07 02:30:00,53.76,0.0,0.0,0.0,0.0
2018-01-07 03:00:00,53.09,0.0,0.0,0.0,0.0
2018-01-07 03:30:00,54.41,0.0,0.0,0.0,0.0
2018-01-07 04:00:00,52.99,-88.8888888888889,-44.44444444444445,0.0,-2376.499607579325
2018-01-07 04:30:00,52.82,-300.0,-150.0,40.0,-7994.954591321897
2018-01-07 05:00:00,49.79,-300.0,-150.0,175.0,-7536.326942482341
2018-01-07 05:30:00,52.57,-300.0,-150.0,310.0,-7957.114026236125
2018-01-07 06:00:00,53.47,0.0,0.0,445.0,0.0
2018-01-07 06:30:00,52.47,-300.0,-150.0,445.0,-7941.9778002018165
2018-01-07 07:00:00,54.42,0.0,0.0,580.0,0.0
2018-01-07 07:30:00,59.55,0.0,0.0,580.0,0.0
2018-01-07 08:00:00,64.85,0.0,0.0,580.0,0.0
2018-01-07 08:30:00,71.57,0.0,0.0,580.0,0.0
2018-01-07 09:00:00,83.86,0.0,0.0,580.0,0.0
2018-01-07 09:30:00,82.87,0.0,0.0,580.0,0.0
2018-01-07 10:00:00,79.59,0.0,0.0,580.0,0.0
2018-01-07 10:30:00,82.66,0.0,0.0,580.0,0.0
2018-01-07 11:00:00,85.88,0.0,0.0,580.0,0.0
2018-01-07 11:30:00,77.65,0.0,0.0,580.0,0.0
2018-01-07 12:00:00,90.67,0.0,0.0,580.0,0.0
2018-01-07 12:30:00,87.49,0.0,0.0,580.0,0.0
2018-01-07 13:00:00,87.65,0.0,0.0,580.0,0.0
2018-01-07 13:30:00,88.05,0.0,0.0,580.0,0.0
2018-01-07 14:00:00,90.87,0.0,0.0,580.0,0.0
2018-01-07 14:30:00,93.31,0.0,0.0,580.0,0.0
2018-01-07 15:00:00,105.33,0.0,0.0,580.0,0.0
2018-01-07 15:30:00,110.22,300.0,135.0,580.0,14745.7827
2018-01-07 16:00:00,106.82,0.0,0.0,430.0,0.0
2018-01-07 16:30:00,117.24,300.0,135.0,430.0,15684.9534
2018-01-07 17:00:00,125.39,300.0,135.0,280.0,16775.301150000003
2018-01-07 17:30:00,109.94,260.0,117.0,130.0,12747.213179999999
2018-01-07 18:00:00,98.71,0.0,0.0,0.0,0.0
2018-01-07 18:30:00,91.68,0.0,0.0,0.0,0.0
2018-01-07 19:00:00,105.33,0.0,0.0,0.0,0.0
2018-01-07 19:30:00,97.78,0.0,0.0,0.0,0.0
2018-01-07 20:00:00,90.13,0.0,0.0,0.0,0.0
2018-01-07 20:30:00,87.9,0.0,0.0,0.0,0.0
2018-01-07 21:00:00,82.3,0.0,0.0,0.0,0.0
2018-01-07 21:30:00,77.87,-33.3333333333333,-16.66666666666665,0.0,-1309.6199125462483
2018-01-07 22:00:00,66.59,-300.0,-150.0,15.0,-10079.212916246215
2018-01-07 22:30:00,92.33,0.0,0.0,150.0,0.0
2018-01-07 23:00:00,84.28,0.0,0.0,150.0,0.0
2018-01-07 23:30:00,79.27,0.0,0.0,150.0,0.0
2018-01-08 00:00:00,96.64,0.0,0.0,150.0,0.0
2018-01-08 00:30:00,96.04,0.0,0.0,150.0,0.0
2018-01-08 01:00:00,101.95,300.0,135.0,150.0,13639.38075
2018-01-08 01:30:00,66.57,0.0,0.0,0.0,0.0
2018-01-08 02:00:00,56.5,-88.8888888888889,-44.44444444444445,0.0,-2533.9163583361365
2018-01-08 02:30:00,56.17,-300.0,-150.0,40.0,-8502.01816347124
2018-01-08 03:00:00,55.96,-300.0,-150.0,175.0,-8470.232088799194
2018-01-08 03:30:00,56.38,-300.0,-150.0,310.0,-8533.80423814329
2018-01-08 04:00:00,56.22,-300.0,-150.0,445.0,-8509.586276488395
2018-01-08 04:30:00,60.28,0.0,0.0,580.0,0.0
2018-01-08 05:00:00,91.8,0.0,0.0,580.0,0.0
2018-01-08 05:30:00,93.24,0.0,0.0,580.0,0.0
2018-01-08 06:00:00,105.93,300.0,135.0,580.0,14171.845050000002
2018-01-08 06:30:00,94.39,0.0,0.0,430.0,0.0
2018-01-08 07:00:00,108.6,300.0,135.0,430.0,14529.051
2018-01-08 07:30:00,81.84,0.0,0.0,280.0,0.0
2018-01-08 08:00:00,84.96,0.0,0.0,280.0,0.0
2018-01-08 08:30:00,87.0,0.0,0.0,280.0,0.0
2018-01-08 09:00:00,87.0,0.0,0.0,280.0,0.0
2018-01-08 09:30:00,87.0,0.0,0.0,280.0,0.0
2018-01-08 10:00:00,87.0,0.0,0.0,280.0,0.0
2018-01-08 10:30:00,91.15,0.0,0.0,280.0,0.0
2018-01-08 11:00:00,97.84,0.0,0.0,280.0,0.0
2018-01-08 11:30:00,94.35,0.0,0.0,280.0,0.0
2018-01-08 12:00:00,92.21,0.0,0.0,280.0,0.0
2018-01-08 12:30:00,98.01,0.0,0.0,280.0,0.0
2018-01-08 13:00:00,100.65,260.0,117.0,280.0,11670.065550000001
2018-01-08 13:30:00,101.85,300.0,135.0,150.0,13626.00225
2018-01-08 14:00:00,96.5,0.0,0.0,0.0,0.0
2018-01-08 14:30:00,91.1,0.0,0.0,0.0,0.0
2018-01-08 15:00:00,95.94,0.0,0.0,0.0,0.0
2018-01-08 15:30:00,92.27,0.0,0.0,0.0,0.0
2018-01-08 16:00:00,96.96,0.0,0.0,0.0,0.0
2018-01-08 16:30:00,95.94,0.0,0.0,0.0,0.0
2018-01-08 17:00:00,96.91,0.0,0.0,0.0,0.0
2018-01-08 17:30:00,86.83,0.0,0.0,0.0,0.0
2018-01-08 18:00:00,87.0,0.0,0.0,0.0,0.0
2018-01-08 18:30:00,87.0,0.0,0.0,0.0,0.0
2018-01-08 19:00:00,87.0,0.0,0.0,0.0,0.0
2018-01-08 19:30:00,87.23,0.0,0.0,0.0,0.0
2018-01-08 20:00:00,86.96,0.0,0.0,0.0,0.0
2018-01-08 20:30:00,87.0,0.0,0.0,0.0,0.0
2018-01-08 21:00:00,86.78,0.0,0.0,0.0,0.0
2018-01-08 21:30:00,87.0,0.0,0.0,0.0,0.0
2018-01-08 22:00:00,80.01,0.0,0.0,0.0,0.0
2018-01-08 22:30:00,85.05,0.0,0.0,0.0,0.0
2018-01-08 23:00:00,82.94,0.0,0.0,0.0,0.0
2018-01-08 23:30:00,87.73,0.0,0.0,0.0,0.0
2018-01-09 00:00:00,85.08,0.0,0.0,0.0,0.0
2018-01-09 00:30:00,81.79,0.0,0.0,0.0,0.0
2018-01-09 01:00:00,77.72,0.0,0.0,0.0,0.0
2018-01-09 01:30:00,77.04,0.0,0.0,0.0,0.0
2018-01-09 02:00:00,75.53,0.0,0.0,0.0,0.0
2018-01-09 02:30:00,68.56,0.0,0.0,0.0,0.0
2018-01-09 03:00:00,66.64,0.0,0.0,0.0,0.0
2018-01-09 03:30:00,58.66,0.0,0.0,0.0,0.0
2018-01-09 04:00:00,56.79,-300.0,-150.0,0.0,-8595.862764883956
2018-01-09 04:30:00,55.68,-300.0,-150.0,135.0,-8427.850655903128
2018-01-09 05:00:00,58.32,-88.8888888888889,-44.44444444444445,270.0,-2615.5398587285576
2018-01-09 05:30:00,57.54,-300.0,-150.0,310.0,-8709.384460141271
2018-01-09 06:00:00,57.88,-300.0,-150.0,445.0,-8760.84762865792
2018-01-09 06:30:00,68.04,0.0,0.0,580.0,0.0
2018-01-09 07:00:00,75.92,0.0,0.0,580.0,0.0
2018-01-09 07:30:00,77.98,0.0,0.0,580.0,0.0
2018-01-09 08:00:00,78.13,0.0,0.0,580.0,0.0
2018-01-09 08:30:00,74.01,0.0,0.0,580.0,0.0
2018-01-09 09:00:00,74.04,0.0,0.0,580.0,0.0
2018-01-09 09:30:00,76.04,0.0,0.0,580.0,0.0
2018-01-09 10:00:00,74.59,0.0,0.0,580.0,0.0
